,feature_2,feature_14,feature_15,feature_17,feature_18,feature_19,feature_21,feature_23,feature_24,feature_26,feature_29,feature_31,feature_33,feature_35,feature_38,feature_45,feature_47,feature_51,feature_64,feature_65,feature_66,feature_67,feature_74,feature_79,feature_80,feature_81,feature_85,feature_86,feature_87,feature_89,feature_96
TCGA-QU-A6IM-01A,0.63626945,0.0,0.23370922,0.22412151,0.0,0.32707277,0.023182468,0.0,0.0,0.0,0.0,0.093513384,0.37453833,0.41047102,0.1283579,0.12334926,0.28311697,0.16363531,0.18542252,0.0,0.26375464,0.08080507,0.0,0.4482307,0.23624773,0.34357792,0.12879862,0.28789666,0.0,0.0,0.12823077
TCGA-QU-A6IN-01A,0.47430867,0.09050727,0.030396823,0.24910307,0.19550605,0.052954476,0.037507948,0.014195003,0.0,0.0,0.0,0.0,0.57673407,0.50566983,0.18100356,0.043726612,0.2722126,0.14660455,0.27773532,0.0,0.36854628,0.07322614,0.0,0.41069648,0.17210914,0.24548097,0.5784884,0.493955,0.0,0.08015048,0.032241542
TCGA-QU-A6IO-01A,0.5194078,0.0,0.29351664,0.16079177,0.044016466,0.28809592,0.0,0.0,0.0,0.0,0.0,0.00258643,0.4293407,0.3823871,0.09001332,0.062237713,0.12968682,0.24845442,0.22051157,0.0,0.18717183,0.21604669,0.086272456,0.47256196,0.21273269,0.19543254,0.20174624,0.12628336,0.0,0.009306522,0.15880461
TCGA-QU-A6IP-01A,0.38516104,0.07941314,0.15979877,0.23197603,0.1320632,0.13078883,0.0,0.019308845,0.0,0.0,0.0,0.0,0.39105424,0.27470496,0.2099825,0.24556954,0.2218796,0.15300204,0.21983664,0.0,0.35511196,0.0,0.0,0.54115015,0.14796998,0.12470872,0.38127235,0.4161578,0.0,0.10072201,0.06220314
TCGA-R2-A69V-01A,0.07585982,0.09577306,0.20524615,0.019046824,0.26500472,0.30782837,0.3853258,0.14369044,0.06927396,0.0,0.0,0.26187122,0.05605796,0.08514979,0.15504907,0.25038394,0.23441191,0.0,0.14990537,0.0,0.3107157,0.0,0.0,0.0,0.22753774,0.20902976,0.50237674,0.096411355,0.0,0.02810186,0.12809862
TCGA-R3-A69X-01A,0.07072637,0.0819369,0.2135547,0.064608,0.26757124,0.4655513,0.14510803,0.0,0.0,0.0,0.0,0.3343138,0.24675624,0.11295153,0.24818273,0.2982177,0.13964988,0.22142574,0.012364102,0.0,0.26002768,0.0,0.08987515,0.09338194,0.022156797,0.10841822,0.21599841,0.1247714,0.0,0.33534512,0.060141254
TCGA-R5-A7O7-01A,0.3341811,0.10318935,0.29891315,0.30365154,0.41142192,0.032484375,0.05909083,0.16502334,0.16409488,0.0,0.0,0.30553308,0.23243836,0.17416579,0.056776416,0.31158558,0.12959309,0.24291852,0.2723475,0.0,0.12695548,0.0,0.0,0.06795332,0.059079695,0.11675698,0.46420646,0.0068657887,0.14037979,0.2848094,0.0005901578
TCGA-R5-A7ZE-01B,0.26592863,0.27736488,0.4755911,0.33253658,0.3141969,0.0025367157,0.33412477,0.26441497,0.15993573,0.0,0.0,0.41343144,0.44181338,0.14109752,0.28429627,0.1669469,0.20068404,0.32143733,0.06931964,0.0,0.11233333,0.14149348,0.0,0.118363254,0.04795961,0.08239223,0.30895948,0.038292646,0.3373437,0.31276974,0.11394135
TCGA-R5-A7ZF-01A,0.13207257,0.26420167,0.6343523,0.30955034,0.37114805,0.02293495,0.24219602,0.21338198,0.06407216,0.0,0.0,0.39428538,0.29639727,0.15486702,0.04018915,0.37166604,0.17271985,0.29704592,0.24579139,0.038807563,0.07509607,0.05131908,0.0,0.077515565,0.16093148,0.282036,0.3479422,0.1543446,0.24156894,0.19508801,0.015821608
TCGA-R5-A7ZI-01A,0.36341387,0.18853289,0.47392112,0.21558133,0.5642446,0.20386295,0.16968828,0.2968869,0.05845856,0.0,0.0,0.22913577,0.21283047,0.2883519,0.13459784,0.3059802,0.11942489,0.14804311,0.16448799,0.0,0.10860196,0.2727002,0.0,0.11755519,0.1506301,0.2752739,0.6427871,0.0,0.026915317,0.0,0.069907285
TCGA-R5-A7ZR-01A,0.29579082,0.13095504,0.4115018,0.32214427,0.64578044,0.0,0.20046091,0.4927938,0.17985338,0.0,0.0,0.3028691,0.4529346,0.38859817,0.28253838,0.13714682,0.07630972,0.35212797,0.03369888,0.0,0.20031689,0.18763733,0.1495083,0.043479465,0.088367246,0.0,0.4153292,0.0,0.28267485,0.2598319,0.18279612
TCGA-R5-A805-01A,0.2947332,0.26055628,0.43299168,0.16574001,0.7139143,0.05645,0.14099842,0.18673667,0.3856576,0.0,0.0,0.03360806,0.3871264,0.2625684,0.16931194,0.44538063,0.20363364,0.0821321,0.26807526,0.0,0.3669599,0.0010630098,0.0,0.120597474,0.044497173,0.0,0.3246646,0.11924546,0.25720146,0.42635322,0.0
TCGA-R6-A6DN-01B,0.30239835,0.4738172,0.42203254,0.35228866,0.47545287,0.0,0.57995737,0.09163187,0.33622494,0.0,0.0,0.4227596,0.5292758,0.29026663,0.20106058,0.11448177,0.09602225,0.03169183,0.30296347,0.0,0.0,0.19666024,0.0,0.0,0.23778853,0.0,0.5528461,0.40303066,0.132683,0.67711425,0.27503088
TCGA-R6-A6DQ-01B,0.28715706,0.17203574,0.3436036,0.19928169,0.5351589,0.04674848,0.3133873,0.2597456,0.38320532,0.0,0.0,0.07342271,0.32323077,0.23699546,0.060674846,0.20283541,0.11581064,0.16578943,0.1758562,0.0,0.23747312,0.0315795,0.119794875,0.0,0.08113862,0.16824238,0.45722038,0.0050260145,0.24881463,0.50317276,0.13063663
TCGA-R6-A6KZ-01A,0.2700241,0.0,0.2480655,0.26436737,0.49636847,0.0,0.21199864,0.21968938,0.04419871,0.0061790287,0.0,0.1636055,0.21977754,0.23839028,0.21083249,0.24782678,0.13807425,0.37006018,0.18465635,0.0,0.13216358,0.0,0.054095864,0.0,0.0,0.08249823,0.37183836,0.1130895,0.24004814,0.5053248,0.19887814
TCGA-R6-A6L4-01A,0.39123574,0.2073321,0.44785538,0.20267323,0.30706096,0.026985407,0.27990842,0.097309634,0.25671282,0.0,0.0,0.18347275,0.44368902,0.25069836,0.26915514,0.30542877,0.29386017,0.1459448,0.3089383,0.0,0.28157187,0.088154085,0.0,0.097293474,0.0,0.0,0.58548987,0.3212266,0.28640231,0.41168806,0.045427997
TCGA-R6-A6XG-01B,0.4717966,0.10959938,0.90208954,0.1176308,0.8644205,0.0,0.20977896,0.37595344,0.53722876,0.0,0.0,0.0,0.53466815,0.44935703,0.3759139,0.050941113,0.15231028,0.21774985,0.200217,0.0,0.14700335,0.38312513,0.0,0.18855463,0.20629354,0.32054424,0.28872105,0.11057927,0.40762034,0.5825109,0.23271568
TCGA-R6-A6XQ-01B,0.41811752,0.5532509,0.20638606,0.46239716,0.3450272,0.0,0.17356987,0.21974611,0.36925778,0.0,0.0,0.35191303,0.3411738,0.28269902,0.42052203,0.0,0.20267929,0.5858537,0.22429572,0.0,0.0,0.08961878,0.36914617,0.19369887,0.030576069,0.0,0.62133586,0.061259802,0.31044146,0.42173317,0.26141873
TCGA-R6-A6Y0-01B,0.40275604,0.07398878,0.5736246,0.21229641,0.29467633,0.096003346,0.4330749,0.02249477,0.13850364,0.0,0.0,0.17118719,0.40832454,0.110242136,0.29991388,0.34626085,0.14305457,0.21968547,0.22036861,0.0,0.22795124,0.02297012,0.0,0.18152235,0.0676264,0.17950541,0.32204464,0.12508743,0.2108461,0.30053124,0.12551828
TCGA-R6-A8W5-01B,0.19887556,0.13556144,0.4108005,0.28805912,0.65298814,0.13206749,0.30144066,0.10309063,0.13635778,0.0,0.0,0.12699048,0.23899561,0.21454223,0.24443196,0.25067493,0.09134246,0.29897603,0.11887216,0.0,0.075278126,0.040426638,0.069226556,0.0,0.0,0.07292037,0.42304543,0.056839023,0.17512824,0.3026682,0.15306155
TCGA-R6-A8W8-01B,0.36622763,0.10034375,0.46221843,0.17122689,0.40883332,0.07844477,0.3483647,0.19601667,0.29212186,0.0,0.0,0.1647235,0.4865065,0.20645496,0.3107796,0.05592305,0.026860978,0.17487091,0.2284999,0.0,0.027868122,0.19923273,0.0,0.038413674,0.010434419,0.070736125,0.42419046,0.107763514,0.31766725,0.48736432,0.16457091
TCGA-R6-A8WC-01A,0.4335702,0.40408,0.30017993,0.5081339,0.30876705,0.0,0.4854064,0.20898648,0.48564097,0.0,0.0,0.17816733,0.6550124,0.31453645,0.2668958,0.01722121,0.0,0.16436608,0.2501818,0.0,0.0,0.24870338,0.078974575,0.0,0.18114641,0.0,0.5841584,0.35894972,0.4981602,0.62402785,0.21835479
TCGA-R6-A8WG-01A,0.2771035,0.028322896,0.22308894,0.38314584,0.46216708,0.0,0.21024995,0.17434527,0.096879676,0.0,0.0,0.24925007,0.36440456,0.102859646,0.3050715,0.16794106,0.0,0.35350448,0.17298642,0.0,0.058677662,0.2085195,0.010445125,0.0,0.050509665,0.0,0.3694138,0.027606606,0.19974701,0.32005164,0.36523074
TCGA-R8-A6MK-01A,0.0,0.0,0.0028099427,0.32133195,0.096202284,0.027342271,0.0,0.13899659,0.2844531,0.4414663,0.0,0.0,0.0,0.1298263,0.0,0.28548768,0.17219427,0.102815844,0.37656537,0.0,0.31357715,0.28138962,0.025860982,0.3239294,0.10404806,0.3107464,0.102293044,0.45000947,0.0,0.11067469,0.0
TCGA-R8-A6ML-01A,0.0,0.002907709,0.0,0.25200653,0.14762317,0.030586416,0.0,0.16464354,0.36387026,0.424984,0.0,0.0,0.0,0.22346672,0.0,0.23589815,0.1344561,0.030529277,0.46206698,0.0,0.33339593,0.35377893,0.0,0.44712228,0.13748553,0.2061815,0.15379493,0.5370964,0.0,0.14800894,0.0
TCGA-R8-A6MO-01A,0.0,0.0,0.031223599,0.24382971,0.021574434,0.019745884,0.0,0.29841277,0.053917874,0.2696322,0.0,0.0,0.0,0.17962357,0.0,0.21382703,0.08834954,0.032194685,0.38643092,0.0,0.2834643,0.24297826,0.0,0.22439054,0.28547144,0.21572779,0.27319908,0.4256672,0.0,0.12893002,0.0
TCGA-R8-A6YH-01A,0.0,0.0,0.08528731,0.21882583,0.021303294,0.052029766,0.0,0.13822666,0.0,0.50383896,0.0,0.0,0.0,0.11950477,0.0,0.34281707,0.075181164,0.10226022,0.42035848,0.0,0.04342027,0.37267885,0.0,0.2543944,0.2233011,0.4317699,0.08261964,0.45716798,0.0,0.0,0.0
TCGA-R8-A73M-01A,0.0,0.0,0.0,0.22168615,0.075782865,0.004949419,0.0,0.3582729,0.30709353,0.43611717,0.0,0.0,0.0,0.33362865,0.0,0.24455747,0.16881528,0.0525739,0.42626807,0.0,0.3891538,0.4869475,0.025727412,0.3864163,0.34978878,0.24756123,0.27049693,0.54177624,0.0,0.0,0.020584425
TCGA-RA-A741-01A,0.14999118,0.10467704,0.295037,0.0041810316,0.15667419,0.114086166,0.59729064,0.17897345,0.10523771,0.0,0.0,0.1692764,0.13313013,0.1338528,0.22996289,0.2248984,0.26664293,0.012556069,0.18793808,0.0,0.4166372,0.0,0.0,0.18135846,0.3143488,0.11046829,0.45798954,0.09198682,0.0,0.21425042,0.16785143
TCGA-RB-A7B8-01A,0.2880297,0.08830152,0.28814867,0.0,0.23351748,0.107777275,0.19261679,0.20689768,0.054744046,0.0,0.0,0.10681424,0.32305464,0.10891763,0.038189646,0.34807792,0.22588237,0.122946076,0.07570863,0.0,0.56838024,0.0,0.0,0.040553093,0.18027201,0.16125932,0.26560166,0.10230561,0.18064402,0.41106364,0.18541445
TCGA-RB-AA9M-01A,0.20309716,0.029693274,0.23725004,0.036713343,0.31624258,0.21165624,0.108017206,0.03814199,0.0,0.0,0.0,0.08049211,0.19111224,0.15754448,0.06501766,0.41488707,0.13046405,0.24484959,0.084632546,0.0,0.6648539,0.13026078,0.0,0.23501886,0.057627544,0.36397314,0.21361123,0.29114613,0.3298916,0.35512918,0.03479957
TCGA-RC-A6M3-01A,0.51496303,0.29688513,0.17129625,0.0,0.29188427,0.16407691,0.28102207,0.0,0.05469293,0.0,0.0,0.40517214,0.17513879,0.47006232,0.13328764,0.42408153,0.19983794,0.17080085,0.18186606,0.0,0.29531303,0.40127328,0.0,0.0,0.04607291,0.2986004,0.27520922,0.16707215,0.3374313,0.12788606,0.32305667
TCGA-RC-A6M4-01A,0.34920883,0.044550724,0.0,0.0,0.0,0.27344918,0.17801893,0.2762762,0.08887966,0.0,0.0,0.50183463,0.16176528,0.4295777,0.03526301,0.060347844,0.020883096,0.17600732,0.15693122,0.0,0.0,0.9659506,0.32816374,0.015031527,0.3070715,0.0,0.06386213,0.18512696,0.23129056,0.20441881,0.4867608
TCGA-RC-A6M5-01A,0.36515945,0.12733398,0.08313403,0.0,0.045716602,0.40668347,0.149257,0.25427458,0.0,0.0,0.0,0.41127455,0.12970184,0.2609872,0.0,0.3886355,0.21478188,0.17877108,0.04730919,0.0,0.31099403,0.33611917,0.0,0.11850057,0.058079753,0.11829772,0.10871261,0.15325147,0.23924656,0.23734957,0.24364775
TCGA-RC-A6M6-01A,0.0,0.046762653,0.08783184,0.25808513,0.5141717,0.15741514,0.29333413,0.048003454,0.0,0.0,0.0,0.6363519,0.23383193,0.39568248,0.2296457,0.09850493,0.15412378,0.5361971,0.119622745,0.0142678255,0.114910066,0.3971868,0.00039356886,0.03407064,0.0,0.28116015,0.16574797,0.2238558,0.3096088,0.15000294,0.44745076
TCGA-RC-A7S9-01A,0.42508805,0.1717965,0.0,0.0,0.22816603,0.20730214,0.15961784,0.3376246,0.06289936,0.0,0.0,0.53155106,0.23005362,0.6464362,0.119779296,0.14041619,0.18942475,0.092616946,0.058934383,0.0,0.21390086,0.7074268,0.17501123,0.0,0.096722126,0.19744493,0.5160891,0.17558555,0.33436137,0.2539843,0.24180478
TCGA-RC-A7SB-01A,0.2714772,0.0,0.0,0.07573241,0.20473795,0.3988444,0.029038984,0.03248685,0.024865447,0.0,0.11413819,0.6302998,0.0,0.16614209,0.120805606,0.16995563,0.072565265,0.32897794,0.07557373,0.0,0.017123047,0.6174723,0.35981587,0.13530442,0.09882358,0.3120404,0.0,0.0,0.31403863,0.15648605,0.3254093
TCGA-RC-A7SF-01A,0.21521564,0.03950982,0.0,0.04345263,0.14427876,0.28321642,0.12090337,0.0,0.0,0.0,0.0,0.53186435,0.102571614,0.37774843,0.07421202,0.09967998,0.018372938,0.29039356,0.17920813,0.0,0.07384875,0.5870096,0.26725495,0.0064120833,0.060667887,0.24148943,0.021539712,0.08183412,0.31977582,0.16991125,0.41938877
TCGA-RC-A7SH-01A,0.41263402,0.24146132,0.0,0.0,0.11126183,0.13608296,0.20606469,0.0,0.0,0.0,0.0,0.6700295,0.26168954,0.710182,0.27624354,0.24192925,0.238415,0.17990856,0.205329,0.0,0.19200538,0.6655202,0.0,0.12439674,0.050902095,0.3494927,0.46420428,0.466815,0.4522583,0.1925171,0.23909545
TCGA-RC-A7SK-01A,0.18822025,0.0,0.0,0.07432447,0.27046058,0.24477883,0.14700861,0.031882625,0.0,0.0,0.0,0.65950394,0.16895127,0.107236765,0.14336085,0.13391289,0.062586285,0.48523206,0.07202091,0.0,0.088333726,0.61194605,0.36282626,0.11442746,0.08018562,0.21997125,0.0,0.016455077,0.3069409,0.18791775,0.511481
TCGA-RD-A7BS-01A,0.3522357,0.0,0.34214115,0.43112776,0.41059446,0.13867424,0.06832828,0.17058867,0.033605356,0.0,0.0,0.198405,0.21796475,0.07236156,0.032152917,0.27205366,0.15170573,0.17048462,0.17257097,0.0,0.21328054,0.0,0.057016455,0.12937953,0.05748469,0.29986933,0.5147947,0.099290825,0.09431133,0.50167274,0.0012594782
TCGA-RD-A7BT-01A,0.264615,0.15542856,0.32140154,0.38534552,0.40323216,0.09455923,0.119684726,0.091047175,0.14974709,0.0,0.0,0.18500665,0.57499516,0.102158666,0.25080633,0.12248884,0.03533839,0.24401039,0.071685836,0.0,0.16098973,0.2151982,0.004613415,0.13901944,0.018148351,0.046919238,0.5636065,0.04947796,0.26257995,0.24425575,0.07627482
TCGA-RD-A7BW-01A,0.38760975,0.0,0.30249554,0.38203847,0.18722269,0.18811928,0.056599256,0.36250895,0.0,0.0027209697,0.0,0.21321522,0.10845369,0.0020875807,0.0257967,0.34079036,0.17975555,0.17366476,0.16239434,0.0,0.25069204,0.0,0.0,0.16826564,0.108195476,0.3012687,0.49475002,0.16262856,0.0,0.2804836,0.023387961
TCGA-RD-A7C1-01A,0.25711954,0.14963296,0.33074152,0.45134506,0.40752202,0.13211907,0.044646762,0.18266694,0.19132353,0.0,0.0,0.25711906,0.21634053,0.18473063,0.023029208,0.1926998,0.036783155,0.20087272,0.27350718,0.0,0.022602087,0.006852687,0.30362603,0.056979183,0.0,0.35463902,0.4708197,0.0,0.113240086,0.52461237,0.077054374
TCGA-RD-A8MV-01A,0.21754418,0.09394473,0.30250874,0.115512066,0.6565124,0.1903502,0.020260656,0.120407455,0.23461781,0.0,0.0,0.18063335,0.31965324,0.13180618,0.19232556,0.39073956,0.13318297,0.11585589,0.20181327,0.0,0.17620471,0.08110454,0.030271135,0.08876874,0.04311692,0.070514485,0.4341422,0.02961894,0.23164156,0.36559156,0.0
TCGA-RD-A8MW-01A,0.407858,0.009348782,0.25801468,0.28200907,0.53221405,0.1971795,0.2818308,0.14301758,0.045942202,0.0,0.0,0.33621335,0.2605491,0.1527787,0.18162225,0.34260607,0.1315496,0.32277396,0.13064982,0.0,0.18758087,0.042571906,0.0,0.045082353,0.05471499,0.14888738,0.4492042,0.02450125,0.19812873,0.14588958,0.13251072
TCGA-RD-A8N0-01A,0.39102668,0.0,0.22097741,0.26057285,0.3420991,0.29223385,0.03954703,0.4564644,0.09478991,0.0,0.0,0.16276154,0.3131084,0.11353216,0.05175868,0.45749906,0.14239989,0.06979307,0.19578052,0.0,0.27367586,0.026499504,0.0011044027,0.20151494,0.031826943,0.43001145,0.599524,0.044127543,0.036678806,0.30337727,0.0
TCGA-RD-A8N1-01A,0.3903589,0.0,0.30390176,0.23217705,0.59671456,0.26798552,0.117965825,0.16075213,0.18955085,0.0,0.0,0.13191877,0.30777907,0.08193389,0.3011943,0.38682646,0.06544407,0.20704427,0.1271887,0.0,0.18916345,0.030705858,0.0,0.17920779,0.04472715,0.33482045,0.5674293,0.023325281,0.13352922,0.3072769,0.0006563501
TCGA-RD-A8N2-01A,0.3756568,0.07631821,0.3280696,0.22023559,0.14336303,0.17985539,0.0,0.4180317,0.0,0.06424925,0.0,0.14961235,0.19457176,0.00027390974,0.016009573,0.47705504,0.20978394,0.24623534,0.11736121,0.0,0.3112523,0.0,0.0,0.40248525,0.04605789,0.21470462,0.44658053,0.21078108,0.0,0.19408503,0.087808326
TCGA-RD-A8N4-01A,0.30169886,0.041565645,0.27288294,0.24106556,0.09572536,0.21628967,0.0,0.3900848,0.0,0.07148335,0.0,0.09939274,0.12978594,0.01383787,0.0481658,0.45872277,0.120193735,0.22620049,0.12266874,0.0,0.23650365,0.02698906,0.0,0.41117886,0.07821747,0.1619467,0.45622054,0.20418149,0.0,0.23050548,0.09583081
TCGA-RD-A8N5-01A,0.1695598,0.39280605,0.44695565,0.18120651,0.66158664,0.09946973,0.012784581,0.12235188,0.16834003,0.0,0.0,0.13661541,0.3755925,0.10658578,0.09909693,0.57611036,0.25297457,0.16302261,0.25101948,0.0,0.38582203,0.0,0.05736421,0.23633799,0.0,0.024493588,0.361188,0.09180427,0.18475991,0.41125914,0.08109072
TCGA-RD-A8N6-01A,0.29613295,0.0,0.41618532,0.45369706,0.43785504,0.0,0.08618045,0.50252837,0.02027825,0.026601823,0.0,0.35209742,0.42568517,0.32518554,0.42680362,0.22469904,0.30945936,0.47022587,0.15997438,0.0,0.20910048,0.0115784425,0.0,0.33530954,0.01159477,0.2608255,0.5847808,0.35120276,0.3692882,0.6191853,0.07795713
TCGA-RD-A8N9-01A,0.3744834,0.016145414,0.13803735,0.13799924,0.4254198,0.17928645,0.17220348,0.2696006,0.18964888,0.0,0.0,0.1622945,0.24595527,0.008433252,0.16997229,0.2556535,0.19049379,0.18752377,0.04691416,0.0,0.20825993,0.0,0.05316446,0.1258333,0.028941095,0.06751835,0.5914578,0.013909026,0.17244823,0.47269318,0.023263676
TCGA-RD-A8NB-01A,0.18261604,0.21120547,0.3657902,0.08613109,0.33938593,0.17314602,0.10259702,0.29380092,0.16686472,0.0,0.0,0.10775988,0.27899802,0.08608003,0.029037535,0.38590708,0.083945975,0.12629907,0.24611478,0.0,0.22029686,0.089889124,0.0,0.19505827,0.028089253,0.20114845,0.40297398,0.0073496965,0.1501551,0.2726536,0.005043767
TCGA-RE-A7BO-01A,0.21616383,0.46111107,0.38800237,0.2429684,0.34936693,0.0719214,0.33693877,0.15604866,0.27413315,0.0,0.0,0.2447166,0.53747654,0.17242078,0.057053953,0.26516962,0.030888911,0.14445494,0.22921173,0.0,0.0074179606,0.24093449,0.108431995,0.07190501,0.07817626,0.16164917,0.3295884,0.0,0.23045231,0.3681479,0.11596241
TCGA-RG-A7D4-01A,0.1408011,0.0,0.041244693,0.15044187,0.5023039,0.2877551,0.08990068,0.12443381,0.0,0.0,0.0,0.5090136,0.108841896,0.29882994,0.07854814,0.09090743,0.036360513,0.390741,0.18752901,0.0,0.03462584,0.2321294,0.13786618,0.058574986,0.040965404,0.17576039,0.41506955,0.119966954,0.25369555,0.0,0.2447714
TCGA-RL-AAAS-01A,0.14562054,0.0,0.15231965,0.025751797,0.19556957,0.31949025,0.11055612,0.1805478,0.0,0.030755725,0.0,0.20303994,0.20891218,0.11910581,0.0,0.38114247,0.20063259,0.21081859,0.053698108,0.0,0.6731959,0.09671899,0.0,0.17703894,0.15917844,0.3320318,0.25013268,0.18572883,0.18203679,0.19144522,0.016858315
TCGA-RM-A68T-01A,0.09732662,0.0,0.085390836,0.108831234,0.041254308,0.3888376,0.0,0.089086734,0.0,0.19619606,0.0,0.02803887,0.0,0.24160498,0.0,0.29913536,0.0,0.29924434,0.20416178,0.0,0.19196397,0.2505739,0.15828909,0.4159728,0.13782205,0.16762787,0.1235391,0.22937272,0.0,0.0040599164,0.22545317
TCGA-RM-A68W-01A,0.0,0.0,0.13522993,0.10910124,0.0,0.31814522,0.0,0.1749281,0.0,0.15671405,0.0,0.18124743,0.0,0.27042404,0.0,0.2523114,0.10236031,0.37665895,0.15845993,0.0,0.24653283,0.4214245,0.28344414,0.3753194,0.21155322,0.33664316,0.12072618,0.15658383,0.0,0.10557203,0.20275262
TCGA-RN-A68Q-01A,0.11047742,0.16580573,0.08187854,0.05220005,0.09450005,0.45924184,0.02054673,0.28294778,0.0,0.23116414,0.0,0.0,0.0,0.033188675,0.043418862,0.47096774,0.47291616,0.17875665,0.10791992,0.0,0.17180207,0.0,0.025861798,0.1365973,0.051781178,0.3659237,0.19007072,0.11001817,0.0,0.19096828,0.24227335
TCGA-RN-AAAQ-01A,0.1307828,0.30350676,0.3190054,0.19659938,0.29558697,0.43467557,0.15932217,0.0,0.03496849,0.47704318,0.0,0.0,0.0,0.20490348,0.0,0.22723828,0.34098968,0.17860904,0.19777386,0.0,0.17242648,0.12165008,0.0,0.0,0.20241913,0.49287626,0.12891033,0.052844748,0.0,0.23012395,0.5971847
TCGA-RP-A690-06A,0.33902794,0.121610396,0.16576122,0.17517087,0.0,0.61926675,0.16182515,0.63942355,0.0,0.0,0.0,0.0,0.0,0.2849018,0.31593361,0.361764,0.63099134,0.31302845,0.52372855,0.0,0.0,0.33025724,0.0,0.22040753,0.20529129,0.0048899567,0.33892283,0.5138943,0.0,0.014520587,0.23438804
TCGA-RP-A693-06A,0.15751028,0.11416594,0.23882556,0.0,0.18838412,0.61015373,0.0,0.1411908,0.02755694,0.17176186,0.0,0.010803268,0.0,0.2279497,0.13199817,0.28989977,0.11972132,0.10541586,0.420247,0.0,0.0602448,0.12305104,0.0,0.069889456,0.07993161,0.053545862,0.28902507,0.22206917,0.0,0.044392616,0.2240483
TCGA-RP-A694-06A,0.0,0.07363941,0.33990392,0.07140622,0.38804755,0.62296724,0.0,0.23416455,0.0,0.13390626,0.0,0.061839867,0.0,0.20977758,0.36269057,0.1151946,0.14265433,0.36656836,0.31869605,0.0,0.0,0.3346214,0.0,0.15566263,0.12289625,0.33177042,0.24652247,0.1670527,0.0,0.007696749,0.2892119
TCGA-RP-A695-06A,0.11976619,0.030136831,0.45623794,0.061582122,0.32949457,0.60707635,0.13642755,0.1761822,0.0,0.20469612,0.0,0.24888442,0.0,0.28764626,0.21787444,0.0552272,0.06981132,0.33512202,0.35715201,0.0,0.0,0.4169705,0.063440286,0.06456031,0.112275586,0.310131,0.115642816,0.16744499,0.0,0.0,0.35613587
TCGA-RP-A6K9-06A,0.1705217,0.13727374,0.13248129,0.07052946,0.04022008,0.5553163,0.124637134,0.4331485,0.0,0.017591653,0.0,0.0678494,0.0,0.20427325,0.16287062,0.054502927,0.18974744,0.2558125,0.3385815,0.0,0.08721691,0.2587488,0.0,0.09052076,0.13925241,0.4245735,0.19997385,0.3030092,0.0,0.0,0.28604683
TCGA-RQ-A68N-01A,0.08833251,0.37413976,0.0,0.013795385,0.4711401,0.38416034,0.12519091,0.09776499,0.42107147,0.0,0.0,0.09321941,0.1988184,0.25642347,0.021850294,0.09083891,0.18919857,0.040607393,0.30358633,0.0,0.05763642,0.0,0.36088356,0.0,0.097434245,0.044441987,0.47725794,0.017497562,0.0,0.27368182,0.009718249
TCGA-RQ-A6JB-01A,0.10632609,0.37773365,0.04296904,0.0046352837,0.34032091,0.5936014,0.23349856,0.3248926,0.48002976,0.0,0.0,0.10146073,0.20375909,0.3387159,0.03785823,0.18368442,0.14742886,0.0,0.3447438,0.0,0.06639425,0.10724976,0.27758038,0.08309425,0.11050877,0.0,0.6982445,0.07116196,0.0,0.18635082,0.012812536
TCGA-RQ-AAAT-01A,0.00761666,0.4716345,0.0,0.0,0.35740298,0.42170423,0.12432186,0.117247485,0.6036601,0.0,0.0,0.1937409,0.20253688,0.39043826,0.05133143,0.021055952,0.1954842,0.0,0.32150328,0.0,0.12529992,0.12335042,0.344058,0.12562868,0.13363414,0.16043511,0.59691733,0.04308158,0.0,0.13262542,0.0669641
TCGA-RS-A6TO-01A,0.06948385,0.06445617,0.46105286,0.30521858,0.2909794,0.16223632,0.5271883,0.23035376,0.0,0.25134557,0.0,0.49402198,0.11816915,0.081496686,0.233686,0.08817568,0.19784603,0.2648304,0.198414,0.0,0.18602514,0.0,0.0,0.030250689,0.18109003,0.0,0.14162305,0.016149718,0.01694678,0.20834856,0.2993297
TCGA-RS-A6TP-01A,0.25353768,0.31748357,0.24875137,0.15550143,0.22828329,0.4075371,0.63901955,0.0,0.5481366,0.0,0.0,0.29455513,0.12477409,0.043577798,0.46427503,0.0,0.1692073,0.05247684,0.1637126,0.0,0.18205965,0.03748289,0.036799513,0.124599025,0.13946518,0.08067459,0.5170682,0.11239664,0.0,0.41422036,0.26962805
TCGA-RT-A6Y9-01A,0.008318455,0.0,0.0,0.120954424,0.22361739,0.29780275,0.0,0.36539918,0.0,0.16432917,0.0,0.032351483,0.0,0.16955401,0.058837228,0.2840808,0.053590275,0.4889258,0.12909262,0.0,0.07597221,0.3464211,0.32035437,0.4234932,0.18990862,0.5810446,0.2267008,0.23883897,0.0,0.10114131,0.36534226
TCGA-RT-A6YA-01A,0.17811462,0.07804978,0.0,0.0,0.0,0.17507222,0.0,0.23473631,0.017285265,0.18058276,0.0,0.095369324,0.0,0.07400268,0.0,0.18849276,0.29139695,0.37355503,0.02673333,0.0,0.24191806,0.0,0.58158535,0.31513593,0.023796903,0.27429652,0.3112535,0.0,0.0,0.23021911,0.35626408
